編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPTNMLLKKIPFFAE18CC,48,94.05,,加強磚造,62年3月21日,二層,
RPWNMLLKKIPFFAE48CC,31,140.93,商業用,鋼筋混凝土造,79年1月22日,十三層,
RPWNMLLKKIPFFAE48CC,31,23.10,商業用,鋼筋混凝土造,79年1月22日,十三層,
RPWNMLLKKIPFFAE48CC,31,40.46,見使用執照,鋼筋混凝土造,79年1月22日,十四層,
RPTOMLLKKIPFFAE28CC,7,83.27,住家用,鋼筋混凝土造,102年6月4日,十五層,
RPTOMLLKKIPFFAE28CC,7,42.88,本共有部分之項目有防空避難室、停車空間、電樓梯間、機械室、水箱、管委會使用空間、門廊、車道等８項。,鋼筋混凝土造,102年6月4日,十五層,
RPPNMLLKKIPFFBE87CC,42,165.29,,鋼筋混凝土造,67年9月20日,十一層,
RPOPMLLKKIPFFAE87CC,6,143.78,住家用,鋼筋混凝土造,104年3月23日,十五層,
RPOPMLLKKIPFFAE87CC,6,33.94,本共有部分之項目有防空避難室兼停車空間、停車空間、門廊、電信室、管理室、門廳、發電機室、車道、污物處理空間、梯間等１０項。,鋼筋混凝土造,104年3月23日,十五層,
RPXOMLLKKIPFFBE78CC,24,19.35,商業用,鋼筋混凝土造,85年10月3日,十二層,
RPOPMLLKKIPFFAE87CC,6,25.90,本共有部分之項目有樓梯間、機械室、水箱、梯間、立體框架水平投影等５項。,鋼筋混凝土造,104年3月23日,十五層,
RPXOMLLKKIPFFBE78CC,24,8.53,見使用執照,鋼筋混凝土造,85年10月3日,十二層,
RPSNMLLKKIPFFCE28CC,22,142.71,商業用,鋼筋混凝土造,87年7月14日,二十八層,
RPPPMLLKKIPFFAE97CC,2,103.94,集合住宅,鋼筋混凝土,107年11月15日,十五層,
RPSNMLLKKIPFFCE28CC,22,81.06,共有部份,鋼筋混凝土造,87年7月14日,二十八層,
RPPPMLLKKIPFFAE97CC,2,90.35,本共有部分之項目有防空避難室兼停車空間、管理委員會使用空間、梯廳、梯間、樓梯間、機械室、水箱等７項。,鋼筋混凝土,107年11月15日,十五層,
RPQPMLLKKIPFFAE08CC,15,85.74,住家用,鋼筋混凝土造,94年9月15日,十五層,
RPQPMLLKKIPFFAE08CC,15,33.67,共有部份,鋼筋混凝土造,94年9月15日,十五層,
RPUNMLLKKIPFFCE48CC,22,28.26,住家用,鋼骨造,88年2月9日,三十九層,
RPUNMLLKKIPFFCE48CC,22,12.98,共有部份,鋼骨造,88年2月9日,三十九層,
RPVNMLLKKIPFFCE58CC,22,28.26,住家用,鋼骨造,88年2月9日,三十九層,
RPVNMLLKKIPFFCE58CC,22,12.98,共有部份,鋼骨造,88年2月9日,三十九層,
RPROMLLKKIPFFCE28CC,1,14.73,集合住宅,鋼筋混凝土,108年10月2日,十五層,
RPROMLLKKIPFFCE28CC,1,13.84,本共有部分之項目有防空避難室兼停車空間、管委會使用空間、停車空間、車道、門廊、樓梯間、機械室、水箱等８項。,鋼筋混凝土,108年10月2日,十五層,
RPWNMLLKKIPFFCE68CC,22,31.89,住家用,鋼骨造,88年2月9日,三十九層,
