編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
Serial number,berth category,berth price,berth area square meter,
RPSPMLPJJIPFFAB08DA,坡道機械,0,5.11,地下四樓
RPSPMLPJJIPFFAB08DA,坡道機械,0,5.11,地下四樓
RPTNMLKKJIPFFIB38DA,坡道平面,1150000,29.95,地下二樓
RPPQMLLKJIPFFCB77DA,坡道平面,0,29.75,地下一樓
RPPQMLLKJIPFFCB77DA,坡道平面,0,29.75,地下一樓
RPRRMLKKJIPFFCB97DA,坡道機械,700000,8.26,地下二樓
RPTPMLNKJIPFFAB08DA,坡道平面,0,,地下二樓
RPXOMLNKJIPFFAB38DA,坡道機械,800000,6.91,地下二樓
RPRNMLQJJIPFFCB08DA,坡道平面,0,26.94,地下二樓
RPRNMLOKJIPFFCB97DA,坡道平面,1400000,29.42,地下二樓
RPPOMLOKJIPFFCB87DA,坡道平面,0,,地下一樓
RPUNMLRKJIPFFIB66EA,坡道平面,0,29.78,地下三樓
RPORMLLKJIPFFAB57DA,坡道平面,0,25.49,地下二樓
RPXQMLTJJIPFFAB09DA,坡道平面,0,,地下一樓
RPXSMLRKJIPFFCB76DA,坡道平面,0,28.89,地下四樓
RPRNMLNKJIPFFCB87DA,坡道平面,0,,地下三樓
RPVQMLQKJIPFFCB88DA,坡道機械,0,,地下四樓
RPSNMLSKJIPFFAB38EA,坡道平面,750000,18.18,地下三樓
RPSNMLTKJIPFFCB58DA,坡道機械,0,,地下一樓
RPVOMLKKJIPFFBB97DA,升降機械,320000,,地下二樓
RPWNMLTKJIPFFBB88DA,坡道平面,800000,,
RPUPMLTKJIPFFIB96DA,坡道平面,0,28.30,地下一樓
RPOQMLMJJIPFFBB57DA,坡道平面,1500000,34.03,地下二樓
RPPOMLKLJIPFFCB67EA,坡道平面,0,40.26,地下四樓
RPPNMLNLJIPFFDB97EA,坡道平面,0,28.75,地下一樓
RPTOMLSKJIPFFCB68DA,坡道平面,0,,地下二樓
