編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
Serial number,berth category,berth price,berth area square meter,
RPPNMLOKQHGGFDE97CB,坡道平面,1800000,27.47,地下四樓
RPPNMLMKQHGGFDE77CB,塔式車位,880000,7.41,
RPQNMLOKQHGGFDE08CB,坡道平面,1800000,27.47,地下四樓
RPVVMLMKQHGGFBE98CB,坡道平面,0,13.99,地下二樓
RPVVMLMKQHGGFBE98CB,坡道平面,0,13.99,地下二樓
RPQOMLQKQHGGFAE08CB,坡道平面,2200000,48.97,地下三樓
RPQNMLRKQHGGFFE68DB,坡道平面,1200000,25.98,地下二樓
RPPNMLSKQHGGFFE68DB,坡道平面,950000,25.98,地下四樓
RPPNMLNLQHGGFFE28DB,坡道平面,1100000,24.37,地下四樓
RPPNMLNLQHGGFGE38DB,坡道平面,1350000,27.19,地下二樓
RPQNMLNLQHGGFGE48DB,坡道平面,1450000,28.88,地下二樓
RPPNMLOLQHGGFCE97CB,坡道平面,1950000,21.21,地下一樓
RPRNMLOLQHGGFCE18CB,坡道平面,1750000,21.21,地下二樓
RPVNMLOLQHGGFCE58CB,坡道平面,1750000,21.21,地下二樓
RPSNMLOLQHGGFCE28CB,坡道平面,1750000,21.21,地下二樓
RPWNMLPLQHGGFDE88CB,坡道平面,0,17.51,地下二樓
RPWNMLOLQHGGFCE68CB,坡道平面,1750000,21.21,地下二樓
RPQNMLPLQHGGFGE58CB,坡道平面,1900000,22.55,地下一樓
RPPNMLOLQHGGFAE77CB,坡道平面,2000000,27.14,地下四樓
RPOOMLPLQHGGFDE18CB,坡道平面,2100000,27.47,地下一樓
RPPNMLQLQHGGFGE68DB,坡道平面,1350000,27.19,地下二樓
RPPOMLPLQHGGFDE28CB,坡道機械,1000000,19.48,地下五樓含以下
RPQNMLQLQHGGFGE78DB,坡道平面,1350000,27.19,地下二樓
RPQNMLTLQHGGFCE58CB,坡道平面,1700000,23.12,地下五樓含以下
RPRNMLTLQHGGFCE68CB,坡道平面,1600000,23.12,地下五樓含以下
RPPNMLTLQHGGFGE88CB,坡道平面,0,15.21,地下二樓
RPPNMLKMQHGGFGE08CB,坡道平面,0,15.21,地下二樓
RPQNMLKMQHGGFGE18CB,坡道平面,0,15.21,地下二樓
RPQNMLTLQHGGFGE98CB,坡道平面,0,13.83,地下二樓
RPTNMLKMQHGGFCE08CB,坡道機械,700000,8.80,地下四樓
RPRNMLKMQHGGFGE28CB,坡道平面,0,15.21,地下二樓
RPTNMLKMQHGGFBE97CB,坡道平面,1500000,27.11,地下四樓
RPSNMLKMQHGGFGE38CB,坡道平面,0,15.21,地下二樓
RPVNMLKMQHGGFBE18CB,坡道平面,1700000,27.11,地下二樓
RPUNMLKMQHGGFCE18CB,坡道機械,850000,13.20,地下四樓
RPPOMLKMQHGGFCE77CB,坡道平面,1950000,21.21,地下一樓
RPOOMLKMQHGGFCE67CB,坡道平面,1750000,21.21,地下二樓
RPQOMLKMQHGGFCE87CB,坡道平面,1650000,19.51,地下二樓
RPWNMLKMQHGGFCE38CB,坡道平面,1850000,19.51,地下一樓
RPQNMLKMQHGGFEE97CB,坡道平面,1600000,21.58,地下三樓
RPTNMLKMQHGGFEE28CB,坡道平面,1600000,21.58,地下三樓
RPRNMLLMQHGGFCE97CB,坡道平面,1750000,21.21,地下二樓
RPSNMLLMQHGGFCE08CB,坡道平面,1900000,23.32,地下二樓
RPSNMLLMQHGGFCE08CB,坡道平面,1900000,23.32,地下二樓
RPWNMLLMQHGGFCE48CB,坡道平面,1750000,21.21,地下二樓
RPTNMLLMQHGGFCE18CB,坡道平面,1750000,21.21,地下二樓
RPVNMLLMQHGGFCE38CB,坡道平面,1650000,19.51,地下二樓
RPOOMLLMQHGGFCE77CB,坡道平面,1750000,21.21,地下二樓
RPXNMLLMQHGGFCE58CB,坡道平面,1750000,21.21,地下二樓
RPQNMLLMQHGGFDE97CB,坡道平面,1900000,27.47,地下三樓
RPPNMLLMQHGGFDE87CB,坡道機械,1150000,19.48,地下五樓含以下
RPRNMLLMQHGGFDE08CB,塔式車位,880000,7.41,
RPPNMLLMQHGGFAE57CB,坡道平面,1900000,48.97,地下五樓含以下
RPXNMLLMQHGGFAE38CB,坡道平面,2000000,27.14,地下四樓
RPWNMLLMQHGGFAE28CB,坡道平面,2000000,27.14,地下四樓
RPOOMLLMQHGGFAE57CB,坡道平面,2100000,27.14,地下三樓
RPPOMLLMQHGGFAE67CB,坡道機械,1100000,18.57,地下五樓含以下
RPPNMLLMQHGGFDE97DB,坡道平面,900000,22.72,地下四樓
RPPNMLLMQHGGFDE97DB,坡道平面,930000,22.72,地下四樓
RPPNMLLJRHGGFCE57CB,坡道機械,850000,13.20,地下四樓
RPWNMLLJRHGGFBE18CB,坡道平面,1150000,30.41,地下三樓
RPRNMLLJRHGGFBE67CB,坡道平面,1300000,33.99,地下四樓
RPWNMLLJRHGGFEE48CB,坡道機械,1200000,11.98,地下三樓
RPSOMLLJRHGGFEE18CB,坡道機械,1100000,11.98,地下三樓
RPTNMLLJRHGGFEE18CB,坡道平面,1800000,26.35,地下一樓
RPTOMLLJRHGGFEE28CB,坡道平面,1800000,26.35,地下一樓
RPUNMLLJRHGGFEE28CB,坡道平面,1800000,26.35,地下一樓
RPUOMLLJRHGGFEE38CB,坡道平面,2250000,29.27,地下二樓
RPQNMLMJRHGGFCE77CB,坡道機械,600000,16.22,地下四樓
RPQNMLMJRHGGFCE77CB,坡道機械,600000,16.22,地下四樓
RPPNMLMJRHGGFDE77CB,坡道機械,1050000,19.48,地下五樓含以下
RPPNMLMJRHGGFGE18DB,坡道平面,1600000,27.19,地下一樓
RPRNMLNJRHGGFCE97CB,坡道機械,700000,8.80,地下四樓
RPPNMLNJRHGGFCE77CB,坡道平面,1500000,22.00,地下一樓
RPSNMLNJRHGGFCE08CB,坡道平面,1400000,22.00,地下三樓
RPTNMLNJRHGGFCE18CB,坡道機械,850000,14.67,地下四樓
RPVNMLNJRHGGFCE38CB,坡道平面,1450000,22.00,地下二樓
RPPNMLNJRHGGFEE97CB,坡道平面,0,18.01,地下三樓
RPRNMLNJRHGGFEE18CB,坡道平面,0,18.01,地下三樓
RPUNMLNJRHGGFEE48CB,坡道平面,0,18.01,地下一樓
RPSNMLNJRHGGFEE28CB,坡道平面,0,18.01,地下一樓
RPQNMLNJRHGGFEE08CB,坡道平面,0,18.01,地下二樓
RPVNMLNJRHGGFEE58CB,坡道平面,0,18.01,地下三樓
RPWNMLNJRHGGFEE68CB,坡道平面,0,18.01,地下三樓
RPOOMLNJRHGGFEE97CB,坡道平面,0,18.01,地下二樓
RPTNMLNJRHGGFEE38CB,坡道平面,0,18.01,地下一樓
RPQOMLNJRHGGFEE18CB,坡道平面,0,18.01,地下三樓
RPPOMLNJRHGGFEE08CB,坡道平面,0,18.01,地下二樓
RPXNMLNJRHGGFEE78CB,坡道平面,0,18.01,地下二樓
