編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
Serial number,berth category,berth price,berth area square meter,
RPVNMLKKJIGGFEA37EA,坡道平面,2500000,,地下一樓
RPWPMLTJKIGGFCA28DA,坡道平面,3000000,,地下三樓
RPWPMLTJKIGGFCA28DA,坡道平面,3000000,,地下三樓
RPPPMLSJKIGGFCA57EA,升降機械,650000,,地下二樓
RPOOMLSJJIGGFDA27DA,坡道平面,5000000,,地下二樓
RPROMLLKJIGGFEA17EA,坡道平面,3100000,58.47,地下二樓
RPWPMLKKRHGGFAA97EA,坡道平面,1700000,29.65,地下二樓
RPQOMLPKJIGGFAA07EA,坡道機械,950000,,地下一樓
RPTNMLPKJIGGFDA57EA,坡道平面,0,,地下一樓
RPTNMLPKJIGGFDA57EA,坡道平面,0,,地下一樓
RPTNMLPKJIGGFDA57EA,坡道平面,0,,地下一樓
RPTNMLPKJIGGFDA57EA,坡道平面,0,,地下一樓
RPTNMLPKJIGGFDA57EA,坡道平面,0,,地下一樓
RPPQMLMKJIGGFDA07DA,其他,0,,地下二樓
RPQOMLMKJIGGFFA17DA,坡道平面,0,33.07,地下二樓
RPQOMLMKJIGGFFA17DA,坡道平面,0,33.07,地下二樓
RPQOMLMKJIGGFFA17DA,坡道平面,0,33.07,地下四樓
RPUNMLQKJIGGFAA37DA,其他,0,16.42,地下一樓
RPUNMLQKJIGGFAA37DA,其他,0,16.42,地下一樓
RPSPMLSJJIGGFDA77DA,坡道平面,3200000,38.67,地下三樓
RPSNMLPKJIGGFDA37DA,塔式車位,750000,,
RPTOMLQKJIGGFFA97EA,塔式車位,2020000,16.90,
RPXOMLSKJIGGFCA28EA,坡道平面,0,38.74,地下一樓
RPUPMLOJJIGGFDA67EA,坡道平面,2900000,32.69,地下二樓
RPUNMLMKIIGGFAA96EA,坡道平面,1700000,29.65,地下二樓
RPVNMLRKJIGGFDA87DA,坡道機械,1000000,,地下三樓
RPOOMLQKJIGGFCA07DA,坡道平面,2500000,36.28,地下一樓
RPWOMLSJJIGGFAA77DA,坡道平面,0,21.73,地下三樓
RPWOMLSJJIGGFAA77DA,坡道機械,0,21.73,地下三樓
RPPQMLSJJIGGFFA77DA,升降機械,0,,地下二樓
RPPQMLSJJIGGFFA77DA,升降機械,0,,地下二樓
RPTOMLRKJIGGFEA87DA,升降平面,1800000,39.88,地下一樓
RPVQMLLJJIGGFCA47EA,坡道機械,990000,16.19,地下二樓
RPWNMLSKJIGGFCA08EA,塔式車位,0,,
RPWNMLSKJIGGFCA08EA,塔式車位,0,,
RPORMLOJJIGGFDA27EA,坡道平面,4250000,43.78,地下二樓
RPOPMLMLJIGGFBA86EA,坡道平面,2600000,,地下一樓
