編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
Serial number,berth category,berth price,berth area square meter,
RPRNMLOKJIHGFBK08CB,坡道機械,550000,10.42,地下一樓
RPQNMLOKJIHGFBK97CB,坡道機械,550000,10.42,地下一樓
RPRNMLPKJIHGFFK58CB,一樓平面,950000,18.48,一樓
RPPNMLKLJIHGFBK57CB,坡道平面,800000,28.00,地下一樓
RPRNMLOLJIHGFFK58CB,一樓平面,0,12.41,一樓
RPTNMLOLJIHGFFK78CB,一樓平面,0,27.41,一樓
RPSNMLPLJIHGFFK78CB,坡道平面,1500000,31.08,地下一樓
RPSNMLPLJIHGFFK78CB,坡道平面,1600000,32.18,地下一樓
RPPNMLPKJIHGFBK08DB,一樓平面,700000,,一樓
RPQNMLRKJIHGFDK48CB,一樓平面,0,16.68,一樓
RPVNMLNLJIHGFFK88CB,坡道平面,1300000,32.18,地下四樓
RPQNMLQLJIHGFFK68CB,坡道平面,1400000,32.18,地下三樓
RPPNMLQLJIHGFFK58CB,坡道平面,1300000,32.18,地下四樓
RPPNMLQLJIHGFFK58CB,坡道平面,1200000,31.08,地下四樓
RPRNMLQLJIHGFFK78CB,坡道平面,1200000,31.08,地下四樓
RPRNMLQLJIHGFFK78CB,坡道平面,1300000,32.18,地下四樓
RPXNMLQLJIHGFFK76CB,坡道平面,1400000,32.18,地下三樓
RPOOMLQLJIHGFFK58CB,坡道平面,1500000,32.18,地下二樓
RPWNMLQLJIHGFFK66CB,坡道平面,1300000,32.18,地下四樓
RPSNMLQLJIHGFFK88CB,坡道平面,1300000,32.18,地下四樓
RPTNMLQLJIHGFFK98CB,坡道平面,1500000,31.08,地下一樓
RPTNMLQLJIHGFFK98CB,坡道平面,1600000,32.18,地下一樓
RPUNMLQLJIHGFFK09CB,坡道平面,1300000,32.18,地下四樓
RPUNMLQLJIHGFFK09CB,坡道平面,1300000,32.18,地下四樓
RPQOMLQLJIHGFFK78CB,坡道平面,1600000,32.18,地下一樓
RPQOMLQLJIHGFFK78CB,坡道平面,1500000,31.08,地下一樓
RPVNMLQLJIHGFFK56CB,坡道平面,1500000,32.18,地下二樓
