編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPRPMLOJQHHGFAB77DA,40,7.35,共用部份,鋼筋混凝土造,71年6月30日,十二層,
RPRPMLOJQHHGFAB77DA,40,17.06,辦公室,鋼筋混凝土造,71年6月30日,十二層,十層
RPWNMLSJQHHGFJB76DA,43,78.80,住商用,加強磚造,68年10月16日,二層,一層 二層
RPPPMLOJQHHGFAB57DA,40,7.35,共用部份,鋼筋混凝土造,71年6月30日,十二層,
RPPPMLOJQHHGFAB57DA,40,17.93,辦公室,鋼筋混凝土造,71年6月30日,十二層,十層
RPPQMLSJQHHGFDB38DA,5,64.26,集合住宅,鋼筋混凝土造,106年2月16日,六層,五層 陽台
RPPQMLSJQHHGFDB38DA,5,17.57,本共有部分之項目有人行道、停車空間、樓梯間等３項,鋼筋混凝土造,106年2月16日,六層,
RPXNMLTJQHHGFAB68DA,38,26.00,集合住宅,鋼筋混凝土造,73年4月24日,五層,四層 陽台
RPXNMLTJQHHGFAB68DA,38,5.70,汽車昇降機，梯間，門廳，走道,鋼筋混凝土造,73年4月24日,五層,
RPPNMLLKQHHGFKB18DA,33,22.80,住家用,鋼筋混凝土造,78年10月30日,五層,四層 陽台
RPPNMLLKQHHGFKB18DA,33,2.86,防空避難室,鋼筋混凝土造,78年10月30日,五層,地下層
RPPNMLLKQHHGFKB18DA,33,4.60,走道、梯間、水塔、瞭望台,鋼筋混凝土造,78年10月30日,五層,
RPPNMLOJQHHGFCB57DA,13,46.55,住家用,鋼筋混凝土造,98年8月13日,二十六層,十一層 陽台 雨遮
RPPNMLOJQHHGFCB57DA,13,41.60,共有,鋼筋混凝土造,98年8月13日,二十六層,
RPPNMLOJQHHGFCB57DA,13,18.32,共有,鋼筋混凝土造,98年8月13日,二十六層,
RPOOMLKKQHHGFCB27DA,22,142.60,住家用,鋼筋混凝土造,89年4月8日,十五層,六層 陽台 雨遮
RPOOMLKKQHHGFCB27DA,22,18.55,共用部份,鋼筋混凝土造,89年4月8日,十五層,
RPOOMLKKQHHGFCB27DA,22,54.30,共用部份,鋼筋混凝土造,89年4月8日,十五層,
RPROMLKKQHHGFBB47DA,4,184.09,集合住宅,鋼筋混凝土造,107年6月27日,二十五層,二十一層 陽台 雨遮
RPROMLKKQHHGFBB47DA,4,47.09,本共有部分係依使用執照之建築概要表記載項目有：門廳、社區門廳、梯廳、管委會使用空間、升降機、安全梯兼無障礙樓梯、特別安全梯兼無障礙樓梯、特別安全梯、樓梯間、警衛室、汽車專用車道、排煙室、消防用中繼水箱、機械設備空間、垃圾貯存空間、梯間、升降機兼行動不便電梯、消防中繼機房、太陽能機房、電梯機械房、消防水箱、水箱、空調機械室、樓梯等二十四項。,鋼筋混凝土造,107年6月27日,二十五層,
RPROMLKKQHHGFBB47DA,4,96.89,本共有部分係依使用執照之建築概要表記載項目有：台電配電室、梯間、電信機房、電錶室、排煙室、防災中心、消防中繼機房、消防中繼水箱、緊急發電機室、雨水回收設施、機車停車區、自來水蓄水池、梯廳兼排煙室、梯廳、升降機、安全梯兼無障礙樓梯、升降機兼行動不便電梯、防空避難室兼停車空間、停車空間、消防機械室、汙水機房、水箱、機械室等二十三項。,鋼筋混凝土造,107年6月27日,二十五層,
RPPNMLPJQHHGFBB57DA,49,47.25,住家用,鋼筋混凝土加強磚造,62年5月10日,二層,一層 二層
RPPNMLMKQHHGFJB18DA,50,37.08,住宅,木石磚造,,一層,一層
RPSOMLMKQHHGFFB18DA,3,70.51,住宅、停車空間,鋼筋混凝土造,109年1月14日,四層,一層 二層 三層 四層 陽台
RPWOMLLKQHHGFIB78DA,30,9.89,避難室、停車空間,鋼筋混凝土造,81年3月16日,,地下層
RPQNMLTJQHHGFFB48DA,35,105.63,住家用,加強磚造,76年5月5日,二層,一層 二層 陽台 平台 電梯樓梯間
RPUNMLNJQHHGFFB28DA,15,3.92,停車空間、防空避難室,鋼筋混凝土造,96年5月24日,七層,
RPUNMLNJQHHGFFB28DA,15,19.13,住家用,鋼筋混凝土造,96年5月24日,七層,六層 陽台
RPUNMLNJQHHGFFB28DA,15,8.03,樓梯間、水箱、機械室、管委室,鋼筋混凝土造,96年5月24日,七層,
RPWNMLNJQHHGFFB48DA,15,23.92,停車空間、防空避難室,鋼筋混凝土造,96年5月24日,七層,
RPWNMLNJQHHGFFB48DA,15,19.13,住家用,鋼筋混凝土造,96年5月24日,七層,五層 陽台
RPWNMLNJQHHGFFB48DA,15,8.03,樓梯間、水箱、機械室、管委室,鋼筋混凝土造,96年5月24日,七層,
RPRPMLTJQHHGFAB28DA,31,29.16,住家用,鋼筋混凝土造,80年11月18日,十二層,七層 陽台
RPRPMLTJQHHGFAB28DA,31,5.91,共有部分,鋼筋混凝土造,80年11月18日,十二層,
RPSNMLLKQHHGFAB47DA,41,18.91,住家用,鋼筋混凝土造,70年5月8日,七層,六層
RPSNMLLKQHHGFAB47DA,41,2.37,樓梯、電梯、走道,鋼筋混凝土造,70年5月8日,七層,
RPSNMLLKQHHGFAB47DA,41,1.56,避難室,鋼筋混凝土造,70年5月8日,七層,
RPQNMLQKQHHGFDB08DA,40,136.59,住家用,鋼筋混凝土造,71年6月5日,三層,一層 二層 三層 騎樓 見其他登記事項
RPWNMLPKQHHGFCB48DA,29,144.92,住家用,鋼筋混凝土造,83年1月31日,十二層,十二層 陽台
RPWNMLPKQHHGFCB48DA,29,13.05,共有部分,鋼筋混凝土造,83年1月31日,十二層,
RPQNMLNJQHHGFCB57DA,30,33.15,住家用,鋼筋混凝土造,82年1月12日,十六層,五層 陽台
RPQNMLNJQHHGFCB57DA,30,14.52,共有部分,鋼筋混凝土造,82年1月12日,十六層,
RPQNMLPKQHHGFKB68DA,27,20.97,住家用,鋼筋混凝土造,84年6月30日,四層,四層 陽台 花台
RPQNMLPKQHHGFKB68DA,27,8.16,梯間、機械室、水箱,鋼筋混凝土造,84年6月30日,四層,
RPXNMLTJQHHGFIB86DA,28,85.03,集合住宅,鋼筋混凝土造,83年6月21日,五層,四層 陽台 花台
