編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPORMLLKLHGGFBF47CC,29,113.04,住家用,鋼筋混凝土造,81年2月25日,六層,
RPORMLLKLHGGFBF47CC,29,43.47,共有部分,鋼筋混凝土造,81年2月25日,六層,
RPSRMLLKLHGGFBF87CC,35,133.72,廠房，辦公室，單身宿舍,鋼筋混凝土造,75年8月2日,二層,
RPRUMLLKLHGGFBF08CC,2,63.62,集合住宅,鋼筋混凝土造,107年9月27日,九層,
RPRUMLLKLHGGFBF08CC,2,10.46,本共有部分之項目有一般昇降梯、緊急昇降梯無障礙升降梯、台電配電場所、梯廳、水箱、管理員室、停車空間、發電機房、電信室、消防機房及消防水池等１１項。,鋼筋混凝土造,107年9月27日,九層,
RPRUMLLKLHGGFBF08CC,2,20.64,本共有部分之項目有管委會使用空間、儲藏室、梯廳、一般昇降梯、緊急昇降梯無障礙昇降梯、陽台、雨遮、電梯機房、水箱、甲戶外安全梯及乙戶外安全梯等１１項。,鋼筋混凝土造,107年9月27日,九層,
RPRRMLLKLHGGFBF77CC,31,643.71,工廠．辦公室,鋼筋混凝土造,79年3月27日,五層,
RPPPMLLKLHGGFAF27CC,,79.33,商業用,鋼筋混凝土造,,五層,
RPSQMLLKLHGGFBF77CC,41,93.69,住家用,鋼筋混凝土造,69年7月14日,五層,
RPPRMLLKLHGGFBF57CC,30,327.27,成品倉庫,鋼筋混凝土造,80年1月11日,七層,
RPOQMLLKLHGGFEF67CC,7,98.02,衛生設施（診所）,鋼筋混凝土造,102年12月3日,二十三層,
RPOQMLLKLHGGFEF67CC,7,27.04,本共有部分之項目有水箱、電梯機房、消防用水箱、水錶室、消防泵浦機房、電樓梯間等６項,鋼筋混凝土造,102年12月3日,二十三層,
RPOQMLLKLHGGFEF67CC,7,38.87,本共有部分之項目有停車空間、機械室、電錶室、台電配電室、防災中心、受電箱室、消防泵浦室、發電機室、防空避難室兼停車空間、管委會使用空間、大廳等１１項,鋼筋混凝土造,102年12月3日,二十三層,
RPTQMLLKLHGGFAF77CC,,59.40,住家用,加強磚造,,三層,
RPWRMLLKLHGGFBF28CC,22,1051.94,廠房，辦公室，宿舍，防空避難室,鋼骨鋼筋混凝土造,88年2月23日,四層,
RPQOMLLKLHGGFDF57CC,26,33.39,住家用,鋼筋混凝土造,84年1月26日,二十四層,
RPTQMLLKLHGGFEF18CC,24,93.96,住家用,鋼筋混凝土造,86年6月16日,十二層,
RPTQMLLKLHGGFEF18CC,24,12.27,住家用,鋼筋混凝土造,86年6月16日,十二層,
RPTQMLLKLHGGFEF18CC,24,2.00,住家用,鋼筋混凝土造,86年6月16日,十二層,
RPTQMLLKLHGGFEF18CC,24,.84,住家用,鋼筋混凝土造,86年6月16日,十二層,
RPPQMLLKLHGGFEF77CC,7,39.49,本共有部分之項目有水箱、電梯機房、消防用水箱、水錶室、消防泵浦機房、電樓梯間等６項,鋼筋混凝土造,102年12月3日,二十三層,
RPTQMLLKLHGGFEF18CC,24,5.83,共有部分,鋼筋混凝土造,86年6月16日,十二層,
RPPQMLLKLHGGFEF77CC,7,45.22,本共有部分之項目有停車空間、機械室、電錶室、台電配電室、防災中心、受電箱室、消防泵浦室、發電機室、防空避難室兼停車空間、管委會使用空間、大廳等１１項,鋼筋混凝土造,102年12月3日,二十三層,
RPTQMLLKLHGGFEF18CC,24,22.24,共有部分,鋼筋混凝土造,86年6月16日,十四層,
RPPQMLLKLHGGFEF77CC,7,133.11,住家用,鋼筋混凝土造,102年12月3日,二十三層,
RPORMLLKLHGGFEF77CC,24,79.40,住家用,鋼筋混凝土造,86年5月14日,十八層,
RPORMLLKLHGGFEF77CC,24,7.95,住家用,鋼筋混凝土造,86年5月14日,十八層,
