編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSOMLLKNHHGFDA57EA,16,.07,一般零售業,鋼筋混凝土造,95年3月1日,八層,一層
RPTNMLKKNHHGFDA37DA,28,23.91,住家用,鋼筋混凝土造,83年7月15日,十層,三層 陽臺
RPRPMLLKNHHGFCA47EA,29,39.82,停車空間,鋼筋混凝土造,82年3月16日,二十層,地下二層
RPSOMLLKNHHGFDA57EA,16,.45,共有部分,鋼筋混凝土造,95年3月1日,八層,
RPTNMLKKNHHGFDA37DA,28,9.56,共有部分,鋼筋混凝土造,83年7月15日,十層,
RPSOMLLKNHHGFDA57EA,16,8.67,共有部分,鋼筋混凝土造,95年3月1日,八層,
RPRPMLLKNHHGFCA47EA,29,.25,共有部分,鋼筋混凝土造,82年3月16日,二十層,
RPUPMLKKNHHGFDA67DA,42,48.55,住家用,鋼筋混凝土造,68年11月3日,七層,三層 陽臺
RPUPMLKKNHHGFDA67DA,42,6.76,共有部分,鋼筋混凝土造,68年11月3日,七層,
RPPNMLMKNHHGFBA07EA,46,10.65,商業用,鋼筋混凝土造,65年3月12日,四層,二層
RPPNMLMKNHHGFBA07EA,46,8.03,共有部分,鋼筋混凝土造,65年3月12日,四層,
RPQOMLKKNHHGFFA37DA,40,5.54,共有部分,鋼筋混凝土造,70年12月31日,十二層,
RPQOMLKKNHHGFFA37DA,40,5.54,共有部分,鋼筋混凝土造,70年12月31日,十二層,
RPQOMLKKNHHGFFA37DA,40,3.22,商業用,鋼筋混凝土造,70年12月31日,十二層,地下層
RPQOMLKKNHHGFFA37DA,40,3.22,商業用,鋼筋混凝土造,70年12月31日,十二層,地下層
RPPNMLQKNHHGFCA57EA,27,24.44,商業用,鋼筋混凝土造,84年3月14日,七層,四層 陽臺 露台
RPPNMLQKNHHGFCA57EA,27,4.78,共有部分,鋼筋混凝土造,84年3月14日,七層,
RPPNMLQKNHHGFCA57EA,27,5.04,共有部分,鋼筋混凝土造,84年3月14日,七層,
RPUPMLLKNHHGFFA97DA,,32.01,,鋼筋混凝土造,,十四層,九層 陽臺
RPUPMLLKNHHGFFA97DA,47,7.07,共有部分,鋼筋混凝土造,64年3月4日,十四層,
RPUNMLQKNHHGFEA28EA,46,31.34,見使用執照,鋼筋混凝土造,65年8月2日,七層,地下層
RPQNMLNKNHHGFBA27EA,25,.25,商業用,鋼筋混凝土造,86年6月11日,十三層,地下一層
RPQNMLNKNHHGFBA27EA,25,23.73,共有部分,鋼筋混凝土造,86年6月11日,十三層,
RPPNMLNKNHHGFBA17EA,25,.25,商業用,鋼筋混凝土造,86年6月11日,十三層,地下一層
RPPNMLNKNHHGFBA17EA,25,23.73,共有部分,鋼筋混凝土造,86年6月11日,十三層,
RPQOMLNKNHHGFFA77EA,39,221.73,一般旅館業,鋼筋混凝土造,72年5月27日,十二層,九層
RPQOMLNKNHHGFFA77EA,39,71.81,共有部分,鋼筋混凝土造,72年5月27日,十二層,
RPWOMLMKNHHGFEA08DA,35,83.82,住家用,鋼筋混凝土造,76年1月23日,五層,二層 陽台
RPWOMLMKNHHGFEA08DA,35,7.45,共有部分,鋼筋混凝土造,76年1月23日,五層,
RPVNMLQKNHHGFAA97EA,32,30.78,住家用,鋼筋混凝土造,78年11月27日,七層,六層 陽臺
RPVNMLQKNHHGFAA97EA,32,10.32,共有部分,鋼筋混凝土造,78年11月27日,七層,
